"2057","2016-12-29 16:48:30","Villa Boticelli","1512","admin@neki","1","False","2057","2016-12-29 16:48:30","1","92","Villa Boticelli","","False","1512","False"
"2057","2016-12-29 11:17:15","Bascine Restaurant","1511","admin@neki","1","False","2057","2016-12-29 11:17:15","1","82","Bascine Restaurant","","False","1511","False"
"2057","2016-12-29 10:51:52","Podrum Restaurant","1510","admin@neki","1","False","2057","2016-12-29 10:51:52","1","82","Podrum Restaurant","","False","1510","False"
"2057","2016-12-29 10:37:22","Tomato Restaurant","1509","admin@neki","1","False","2057","2016-12-29 10:37:22","1","82","Tomato Restaurant","","False","1509","False"
"2057","2016-12-29 10:32:24","Teatar Restaurant","1508","admin@neki","1","False","2057","2016-12-29 10:32:24","1","82","Teatar Restaurant","","False","1508","False"
"2057","2016-12-29 10:27:11","Megapolis Restaurant","1507","admin@neki","1","False","2057","2016-12-29 10:27:11","1","82","Megapolis Restaurant","","False","1507","False"
"2057","2016-12-29 10:21:25","Tenis Centar Pizzeria","1506","admin@neki","1","False","2057","2016-12-29 10:21:25","1","82","Tenis Centar Pizzeria","","False","1506","False"
"2057","2016-12-28 17:30:12","Europa restaurant","1505","admin@neki","1","False","2057","2016-12-28 17:30:12","1","82","Europa restaurant","","False","1505","False"
"2057","2016-12-28 17:24:37","Labirint restaurant","1504","admin@neki","1","False","2057","2016-12-28 17:24:37","1","82","Labirint restaurant","","False","1504","False"
"2057","2016-12-28 16:47:03","Porto Pizzeria","1503","admin@neki","1","False","2057","2016-12-28 16:47:03","1","82","Porto Pizzeria","","False","1503","False"
"2057","2016-12-28 14:10:34","Ascinica Balkan 2","1502","admin@neki","1","False","2057","2016-12-28 14:10:34","1","82","Ascinica Balkan 2","","False","1502","False"
"2057","2016-12-28 14:00:04","Moon Star Caffe & Pizzeria","1501","admin@neki","1","False","2057","2016-12-28 14:00:04","1","82","Moon Star Caffe & Pizzeria","","False","1501","False"
"2057","2016-12-28 13:42:50","Urban Grill","1500","admin@neki","1","False","2057","2016-12-28 13:42:50","1","82","Urban Grill","","False","1500","False"
"2057","2016-12-27 17:02:17","Kulluk Restaurant","1499","admin@neki","1","False","2057","2016-12-27 17:02:17","1","82","Kulluk Restaurant","","False","1499","False"
"2057","2016-12-26 17:29:33","Babilon Restaurant","1498","admin@neki","1","False","2057","2016-12-26 17:29:33","1","82","Babilon Restaurant","","False","1498","False"
"2057","2016-12-26 16:17:36","Behar 2 Restaurant","1497","admin@neki","1","False","2057","2016-12-26 16:17:36","1","82","Behar 2 Restaurant","","False","1497","False"
"2057","2016-12-26 15:12:43","Harmonija Restaurant","1496","admin@neki","1","False","2057","2016-12-26 15:12:43","1","82","Harmonija Restaurant","","False","1496","False"
"2057","2016-12-23 17:45:15","Lagero Restaurant","1495","admin@neki","1","False","2057","2016-12-23 17:45:15","1","82","Lagero Restaurant","","False","1495","False"
"2057","2016-12-23 11:05:26","Bella Vista Restaurant","1494","admin@neki","1","False","2057","2016-12-23 11:05:26","1","82","Bella Vista Restaurant","","False","1494","False"
